skill_rating,assists.defensiveAssists,assists.healingDone,assists.offensiveAssists,average.allDamageDoneAvgPer10Min,average.barrierDamageDoneAvgPer10Min,average.deathsAvgPer10Min,average.eliminationsAvgPer10Min,average.finalBlowsAvgPer10Min,average.healingDoneAvgPer10Min,average.heroDamageDoneAvgPer10Min,average.objectiveKillsAvgPer10Min,average.objectiveTimeAvgPer10Min,average.soloKillsAvgPer10Min,average.timeSpentOnFireAvgPer10Min,best.allDamageDoneMostInGame,best.barrierDamageDoneMostInGame,best.defensiveAssistsMostInGame,best.eliminationsMostInGame,best.environmentalKillsMostInGame,best.finalBlowsMostInGame,best.healingDoneMostInGame,best.heroDamageDoneMostInGame,best.killsStreakBest,best.meleeFinalBlowsMostInGame,best.multikillsBest,best.objectiveKillsMostInGame,best.objectiveTimeMostInGame,best.offensiveAssistsMostInGame,best.soloKillsMostInGame,best.teleporterPadsDestroyedMostInGame,best.timeSpentOnFireMostInGame,best.turretsDestroyedMostInGame,combat.barrierDamageDone,combat.damageDone,combat.deaths,combat.eliminations,combat.environmentalKills,combat.finalBlows,combat.heroDamageDone,combat.meleeFinalBlows,combat.multikills,combat.objectiveKills,combat.objectiveTime,combat.soloKills,combat.timeSpentOnFire,game.gamesLost,game.gamesPlayed,game.gamesTied,game.gamesWon,game.timePlayed,matchAwards.cards,matchAwards.medals,matchAwards.medalsBronze,matchAwards.medalsGold,matchAwards.medalsSilver,miscellaneous.teleporterPadsDestroyed,miscellaneous.turretsDestroyed,assists.reconAssists,best.reconAssistsMostInGame,top_hero,games_played,rank,top_hero_type
1755,23,11912,0,4067,52.41,7.46,15.34,3.32,4939,3953,9.95,69,0.41,128,7469,94,16,33,0,7,6448,7226,33,0,3,22,144,0,7,0,308,0,126,9533,18,37,0,8,9533,0,1,24,167,1,308,1,2,0,1,1447,0,7,4,1,2,0,0,0,0,moira,74,46604,support
2954,47,18160,15,10094,2867,10.15,20.07,9.42,698,6837,7.04,78,1.38,58,22315,7885,37,40,0,22,6153,16507,40,0,4,20,294,8,22,1,314,5,74566,177849,264,522,0,245,177849,0,9,183,2024,36,1510,14,21,0,7,15607,2,57,25,13,19,2,8,0,0,symmetra,112,12332,damage
3622,0,3362,10,8073,3324,9.9,12.05,5.16,1447,4567,3.44,41,0,6,7274,3597,0,19,0,9,2361,5235,19,0,0,5,49,9,9,0,14,4,7725,10614,23,28,0,12,10614,0,0,8,96,0,14,2,3,0,1,1394,0,5,2,1,2,0,8,0,0,roadhog,90,2109,tank
2097,102,61769,92,7335,1509,8.35,19.03,10.2,1969,5551,7.33,56,3.19,63,21001,8410,40,38,3,25,13160,10758,38,3,4,25,256,16,25,1,353,3,47346,174137,262,597,6,320,174137,11,4,230,1744,100,1990,14,29,0,15,18823,4,71,25,17,29,2,16,8,8,widowmaker,19,40925,damage
3501,34,17720,31,8501,2910,8.73,15.85,6.43,2035,5374,6.09,62,0.57,14,14554,7724,17,22,0,13,8388,9615,22,2,4,13,138,9,13,0,67,7,25343,46801,76,138,0,56,46801,2,2,53,544,5,123,7,8,0,1,5226,1,24,8,8,8,0,7,0,0,winston,72,3287,tank
2273,405,193059,252,9451,3399,6.87,17.69,6.18,4608,5806,8.59,97,0.84,93,28253,13853,50,45,1,23,14186,15390,45,1,4,24,321,19,23,1,408,9,142415,243259,288,741,2,259,243259,7,8,360,4079,35,3903,16,38,0,22,25139,18,106,30,36,40,1,27,0,0,orisa,25,36230,tank
2438,39,16265,159,7697,2389,8.6,12.73,5.6,272,5003,6.35,109,0.5,23,21916,10285,26,33,1,14,7913,11271,33,0,3,23,430,14,14,1,245,8,143005,299527,515,762,2,335,299527,0,14,380,6515,30,1362,23,51,2,26,35920,31,92,40,23,29,4,24,0,0,reinhardt,100,30714,tank
3246,394,218769,354,7923,1838,5.89,21.19,9.45,3560,5856,7.89,61,2.05,106,24068,6460,26,63,3,36,14638,17616,63,6,4,25,253,25,36,0,518,9,112925,359888,362,1302,5,581,359888,32,13,485,3765,126,6507,21,51,1,29,36872,21,143,49,48,46,0,39,9,9,ana,33,5780,support
2427,133,76529,145,6963,2117,6.23,17.54,6.55,3505,4721,7.01,56,1.1,55,18372,8609,22,45,0,24,11323,12238,45,2,5,23,202,23,24,0,477,4,46209,103061,136,383,0,143,103061,5,3,153,1221,24,1201,9,18,0,9,13099,6,43,14,12,17,0,7,2,2,ana,34,31114,support
3957,401,261109,424,7994,3348,7.19,12.33,5.46,4458,4225,6.2,85,0.92,51,27416,13095,33,39,2,22,19617,14486,39,5,3,23,252,22,22,2,327,9,196107,247466,421,722,4,320,247466,36,7,363,4973,54,2986,28,51,4,19,35143,18,143,47,55,41,4,34,0,0,mercy,29,555,support
2877,381,193418,229,7782,2063,7.79,15.81,7.09,3363,5501,7.09,64,1.44,54,24721,8492,29,41,1,20,13793,18909,41,2,5,22,192,22,20,1,484,9,118640,316329,448,909,1,408,316329,14,6,408,3663,83,3089,22,48,2,24,34504,15,120,41,38,41,3,40,8,8,mercy,37,14499,support
2363,314,156226,300,8127,2229,8.4,16.96,6.56,2523,5715,7.91,92,0.76,50,25700,7988,31,40,2,24,15819,17261,40,0,4,19,448,19,24,1,324,3,138011,353847,520,1050,4,406,353847,0,7,490,5708,47,3098,24,53,0,29,37149,18,126,40,27,59,1,12,0,0,zenyatta,50,33285,support
2490,0,22393,157,13049,4884,7.71,18.76,8.56,682,7679,8.77,84,1.58,62,27287,11550,0,44,1,21,3802,16867,44,1,4,25,277,29,21,1,290,14,160377,252123,253,616,1,281,252123,1,10,288,2774,52,2022,10,28,2,16,19700,9,82,33,24,25,2,37,0,0,junkrat,26,28864,damage
2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,0,0,0,0,ana,137,18360,support
2607,209,131559,96,6920,2345,8.77,13.77,3.92,6140,4366,6.02,93,0.51,54,23141,8418,23,29,1,15,17528,15601,29,1,3,15,255,21,15,0,229,3,50236,93543,188,295,1,84,93543,3,2,129,1998,11,1150,11,17,0,6,12856,8,41,13,17,11,0,6,1,1,lucio,30,23834,support
3090,970,552447,455,8199,1866,7.22,16.41,7.07,3030,5975,6.28,62,1.87,51,25411,9085,40,49,3,24,17660,17524,49,3,4,29,366,17,24,2,328,18,340141,1089304,1316,2991,21,1288,1089304,50,19,1144,11271,340,9248,84,161,3,74,109378,40,360,134,95,131,2,208,17,11,widowmaker,156,8372,damage
3143,0,2744,2,13804,4328,7.72,24.45,11.55,32.8,8941,11.81,75,1.58,101,38401,13164,0,64,1,31,1239,24454,64,2,5,35,368,1,31,2,507,11,362130,748008,646,2046,1,966,748008,13,35,988,6306,132,8437,24,73,2,47,50199,45,227,46,113,68,4,94,0,0,symmetra,39,7369,damage
2399,0,1539,76,9024,3302,7.83,15.81,6.06,118,5416,7.9,137,0.46,56,22149,10261,0,34,0,13,1539,11300,34,1,4,21,396,20,13,1,420,2,43026,70573,102,206,0,79,70573,1,5,103,1791,6,730,6,10,0,4,7818,4,25,7,13,5,1,3,0,0,reinhardt,430,32096,tank
2368,242,175598,227,8673,3330,6.12,17.59,6.12,5999,5139,8.27,90,0.82,79,30777,13662,34,39,2,21,15492,16288,39,2,4,21,253,21,21,1,310,7,97455,150414,179,515,7,179,150414,9,4,242,2635,24,2305,18,26,0,8,17562,14,78,24,30,24,1,18,0,0,lucio,18,33117,support
2738,2045,1142620,989,5732,1907,6.17,13.26,3.7,8859,3636,6.47,78,0.36,74,26725,8018,54,60,5,21,27553,17903,60,2,4,32,363,59,21,1,529,5,245970,468949,796,1710,26,477,468949,33,10,835,10069,46,9528,54,100,2,44,77386,48,195,45,78,72,2,63,0,0,lucio,34,18927,support
3021,137,72339,178,9831,2744,6.36,18.92,8.23,1597,6955,8.06,84,1.17,88,26030,11258,41,54,3,25,17966,16724,54,2,5,23,282,19,25,0,524,4,124317,315061,288,857,9,373,315061,6,13,365,3822,53,3996,17,35,3,15,27180,18,94,29,38,27,0,12,11,11,reinhardt,255,10002,tank
3011,59,21786,48,9527,3012,7.02,21.07,9.11,2068,6374,7.21,58,1.52,71,18867,6067,17,39,3,21,5803,14152,39,2,0,14,171,15,21,1,205,2,31733,67154,74,222,3,96,67154,8,0,76,615,16,748,3,10,1,6,6322,4,28,9,8,11,1,3,0,0,roadhog,129,10363,tank
1865,328,179830,420,6448,2110,6.82,16.35,4.17,3244,4037,9.8,108,0.38,47,28234,15531,31,48,1,17,13809,11418,48,0,4,30,405,33,17,1,421,9,116947,223782,378,906,1,231,223782,0,7,543,6002,21,2602,22,51,1,28,33256,37,135,35,62,38,1,43,0,0,orisa,107,45336,tank
1652,633,371488,213,3740,1552,5.61,6,1.81,8535,2082,2.76,77,0.16,25,27445,13662,41,30,4,20,19919,13362,30,1,4,14,259,31,20,0,354,2,67551,90643,244,261,8,79,90643,4,2,120,3364,7,1075,22,37,0,15,26116,17,69,14,34,21,0,4,0,0,mercy,81,47565,support
2135,11,13352,16,10033,2889,5.99,19.66,11.27,3201,6782,8.87,67,1.68,43,17021,5366,11,30,0,23,5994,10923,30,1,3,14,125,10,23,0,68,5,12048,28286,25,82,0,47,28286,1,1,37,279,7,178,1,4,0,3,2502,2,11,3,4,4,0,9,0,0,roadhog,35,40035,tank
2330,387,212765,176,6646,2600,5.84,15,4.28,5268,3795,6.88,105,0.45,57,25975,11469,29,42,2,17,15908,12526,42,2,4,19,335,19,17,4,375,4,105002,153269,236,606,7,173,153269,8,5,278,4234,18,2305,18,36,0,18,24232,18,77,17,33,27,4,22,0,0,dVa,32,34417,tank
2637,991,491954,45,2521,513,6.97,10.9,2.46,8838,1897,6.2,81,0.18,14,6826,2113,52,36,0,11,20347,5336,36,1,4,22,278,6,11,0,150,1,28527,105575,388,607,0,137,105575,5,7,345,4525,10,771,28,49,1,20,33398,31,110,29,56,25,0,7,0,0,moira,42,22622,support
3000,98,41956,55,10231,3552,6.6,19.24,8.38,2979,6508,8.38,93,1.14,89,27520,12412,31,47,2,24,11676,16728,47,6,3,17,201,13,24,0,598,2,50022,91651,93,271,3,118,91651,12,1,118,1304,16,1253,2,13,1,10,8449,6,41,14,20,7,0,4,0,0,baptiste,30,10822,support
2327,174,97321,111,6494,2710,8.87,9.53,2.09,4522,3610,4.97,126,0.05,59,15365,8741,50,31,1,9,17313,9030,31,1,4,15,353,18,9,0,253,11,58318,77683,191,205,3,45,77683,1,4,107,2720,1,1275,11,18,2,5,12913,8,46,11,16,19,0,17,0,0,lucio,92,34519,support
2308,137,37035,28,10335,4392,4.95,22.49,7.73,2862,5676,9.27,127,1.24,65,34361,21665,33,43,0,18,11252,11864,43,1,3,19,346,7,18,0,311,4,56835,73460,64,291,0,100,73460,3,6,120,1649,16,847,4,10,0,6,7765,6,32,11,8,13,0,7,0,0,dVa,42,35180,tank
3063,295,165156,196,7018,2701,7.24,13.51,4.73,3948,4178,6.21,84,0.45,41,20337,8967,44,41,0,14,22543,12680,41,1,3,17,298,17,14,0,227,8,112986,174806,303,565,0,198,174806,1,5,260,3496,19,1714,15,34,1,18,25101,10,74,27,18,29,0,21,0,0,reinhardt,120,8949,tank
2051,247,128062,2,6395,612,4.78,19.97,5.69,8880,5584,9.71,67,0.83,42,11451,1581,32,42,0,13,17594,9823,42,0,0,17,196,2,13,0,221,4,8831,80530,69,288,0,82,80530,0,0,140,960,12,609,4,13,1,8,8653,12,52,11,25,16,0,14,0,0,moira,47,41975,support
2505,146,65045,115,7659,2470,8.13,14.94,5.5,2250,4845,7.85,108,0.73,33,21358,8130,31,40,1,19,13228,17786,40,3,4,27,475,13,19,0,194,6,71390,140049,235,432,2,159,140049,9,3,227,3113,21,942,14,21,2,5,17345,5,58,17,20,21,0,16,2,2,orisa,166,28237,tank
2088,1566,739319,535,8645,2253,8.43,17.45,8.03,2509,6168,7.46,82,1.37,70,46786,17000,52,68,3,36,19278,29034,68,4,5,31,459,23,36,1,455,23,663779,1817412,2484,5141,8,2365,1817412,69,54,2198,24061,404,20741,122,251,7,122,176796,90,673,221,218,233,6,258,5,5,genji,250,41121,damage
2658,1114,857366,641,3210,963,7.35,9.68,1.58,8490,2101,6.97,155,0.18,59,10547,3469,41,33,5,6,27010,7204,33,3,3,27,721,20,6,1,563,9,97212,212152,742,978,38,160,212152,17,2,704,15617,18,5926,36,80,2,42,60591,53,200,20,155,25,2,41,0,0,lucio,116,21866,support
3748,665,348001,631,10725,3126,8.09,20.06,9.61,1092,7297,7.41,54,1.82,69,37466,13391,40,56,5,32,22522,23145,56,4,5,25,305,27,32,2,554,10,995944,2324624,2576,6390,63,3060,2324624,38,81,2361,17341,581,21887,121,269,4,144,191146,74,706,236,242,227,6,220,22,11,wreckingBall,239,1388,tank
1912,0,0,140,8970,3801,8.26,17.72,5.72,0,4943,10.02,126,0.71,38,16283,9737,0,31,2,12,0,11069,31,1,3,25,281,22,12,0,272,9,53838,70016,117,251,4,81,70016,2,1,142,1778,10,537,9,12,0,3,8499,5,27,14,7,6,0,16,0,0,orisa,108,44664,tank
3216,154,133861,156,10091,3029,8.4,19.29,9.48,1668,6701,6.62,57,1.92,55,35675,11219,32,73,1,29,15015,23179,73,4,3,33,334,24,29,3,293,10,243067,537690,674,1548,4,761,537690,67,13,531,4548,154,4424,33,67,3,31,48146,20,169,57,48,64,6,54,5,5,genji,105,6222,damage
2856,259,131128,106,2970,1177,7.44,6.85,1.99,7681,1697,3.16,54,0.23,14,9480,4417,46,19,0,9,20696,5351,19,1,0,8,168,29,9,1,94,2,20093,28974,127,117,0,34,28974,1,0,54,923,4,237,9,15,0,6,10244,7,18,1,8,9,1,6,0,0,mercy,63,15073,support
2355,1478,828477,221,5544,1656,7.5,13.47,3.44,6724,3721,7.61,99,0.49,27,23515,11675,38,40,0,19,21274,11439,40,1,4,23,503,18,19,1,288,10,204028,458481,924,1660,0,424,458481,1,17,938,12232,60,3371,51,101,4,46,73928,47,234,74,88,72,2,65,0,0,moira,65,33558,support
2270,25,32966,1,12865,4387,9.14,20.4,10.57,453,8174,8.03,50,2.02,46,35393,18486,7,49,1,29,2497,17545,49,1,4,28,171,8,29,4,211,8,319169,594661,665,1484,1,769,594661,8,22,584,3632,147,3337,33,65,2,30,43651,15,173,49,57,67,5,45,1,1,mccree,64,36321,damage
4081,483,191897,156,2625,984,5.62,6.82,1.52,7698,1527,3.41,72,0.12,28,8072,3913,43,27,1,5,14711,5640,27,0,0,17,271,14,5,0,197,3,24526,38055,140,170,1,38,38055,0,0,85,1787,3,703,8,24,1,15,14956,12,42,4,16,22,0,4,0,0,mercy,17,192,support
2180,216,96152,203,5579,1217,9.14,14.76,6.27,1889,4225,6.6,63,1.51,40,17394,9658,29,34,4,20,13221,9728,34,0,4,19,212,21,20,1,205,5,61961,215007,465,751,6,319,215007,0,10,336,3223,77,2041,23,47,1,23,30535,11,84,35,19,30,1,12,0,0,symmetra,41,38815,damage
2911,190,82517,80,4677,745,7.06,15.13,3.46,5599,3762,6.58,71,0.61,30,12660,2355,31,35,1,10,12281,10074,35,0,4,21,191,23,10,1,152,6,10977,55447,104,223,1,51,55447,0,1,97,1043,9,442,5,11,1,5,8842,6,26,3,12,11,1,18,1,1,moira,362,13521,support
2314,786,267303,224,5956,1537,6.89,16.19,5.13,6120,4205,8.06,107,0.66,86,21843,9976,64,53,1,15,21221,10624,53,2,4,27,337,16,15,0,377,13,67150,183661,301,707,6,224,183661,4,4,352,4690,29,3741,15,39,0,24,26206,22,110,27,44,39,0,32,1,1,brigitte,99,34986,support
3677,734,368636,466,5583,2272,7.3,9.78,3.44,6284,3079,4.72,86,0.48,37,25471,14091,43,39,1,17,17105,11356,39,2,4,24,457,25,17,1,206,8,133253,180620,428,574,3,202,180620,10,4,277,5041,28,2179,24,50,3,23,35198,25,116,36,45,35,1,42,0,0,mercy,19,1773,support
2325,1264,542634,398,7102,2219,7.9,14.85,5.87,4684,4820,7.88,109,0.95,73,36479,11299,44,50,4,33,16979,25129,50,2,5,37,432,23,33,1,563,4,257037,558433,915,1721,8,680,558433,20,19,913,12665,110,8484,45,95,0,50,69515,36,262,60,106,96,1,16,14,12,mercy,95,34600,support
3481,4,13546,15,8842,2391,6.07,16.38,8.19,1913,6329,5.93,94,1.69,28,20123,7524,4,38,1,14,3781,12199,38,2,3,22,213,5,14,0,91,0,16933,44815,43,116,1,58,44815,3,1,42,662,12,201,3,6,1,2,4249,0,24,10,8,6,0,0,0,0,roadhog,20,3424,tank
3383,1532,671094,309,3734,604,6.39,12.45,3.09,8928,2997,5.4,66,0.33,56,15401,5060,46,34,1,9,18809,10466,34,1,4,21,195,18,9,1,263,6,45432,225280,480,936,1,232,225280,6,9,406,4957,25,4238,30,67,1,36,45101,29,128,23,51,54,2,18,0,0,mercy,62,4245,support
2710,1357,808548,1059,9216,2493,7.29,18.8,8.63,2405,6454,6.41,54,1.98,56,27593,13570,44,54,5,31,15414,18300,54,5,5,27,335,20,31,2,421,13,838078,2169407,2452,6318,45,2901,2169407,88,43,2153,18168,665,18687,133,291,7,151,201685,70,760,267,220,272,14,187,11,8,roadhog,22,19912,tank
2505,503,237212,356,9817,3779,6.95,15.99,6.92,2297,5728,7.54,72,1.36,63,33533,15996,37,61,3,27,15112,17955,61,1,4,25,526,22,27,4,491,8,390153,591450,718,1651,6,715,591450,5,21,779,7415,140,6509,48,92,3,41,61953,28,212,69,66,77,9,80,4,4,junkrat,233,28237,damage
2197,106,101407,262,14614,5768,7.17,19.49,10.28,682,8460,9.09,82,2.06,66,40343,20790,13,54,2,30,4544,21220,54,2,5,29,459,16,30,1,614,17,857923,1258218,1067,2898,4,1529,1258218,10,40,1352,12239,307,9856,61,120,3,56,89237,39,366,133,140,93,8,198,3,3,junkrat,150,38329,damage
2725,83,46216,100,9706,2758,7.31,18.5,8.02,553,6668,8.4,94,1.66,43,22862,10462,11,47,3,24,5411,17546,47,2,4,23,290,11,24,1,344,12,230452,557221,611,1546,20,670,557221,20,22,702,7869,139,3608,31,68,1,36,50136,15,195,64,73,58,1,53,10,5,wreckingBall,29,19368,tank
2413,0,277,0,7252,2444,10.8,9.9,5.4,249,4807,3.6,82,1.8,0,8061,2717,0,11,0,6,277,5344,11,0,0,4,92,0,6,0,0,0,2717,5344,12,11,0,6,5344,0,0,4,92,2,0,1,1,0,0,667,0,1,1,0,0,0,0,0,0,tracer,62,31617,damage
3129,113,53054,85,8972,3897,8.42,13.65,5.77,2863,4875,5.45,76,0.97,30,23740,9329,22,43,2,25,11954,16014,43,4,3,17,202,20,25,0,212,3,72207,90318,156,253,4,107,90318,12,4,101,1408,18,557,10,16,0,6,11117,4,31,9,8,14,0,7,0,0,wreckingBall,253,7627,tank
2367,144,65149,225,9059,2557,8.84,17.13,6.25,940,6117,8.41,91,1.07,50,23608,8259,24,38,2,18,9013,15859,38,0,3,27,565,28,18,2,328,13,177235,423921,613,1187,6,433,423921,0,15,583,6330,74,3436,32,60,2,26,41584,16,160,56,47,57,2,70,3,3,torbjorn,96,33162,damage
2583,35,38406,134,12410,3773,7.86,19.82,9,770,8295,8.34,82,1.44,60,33963,10844,12,50,1,26,8179,26041,50,2,4,22,490,14,26,2,322,6,188303,413956,392,989,2,449,413956,9,16,416,4113,72,3008,16,40,1,23,29942,12,117,47,34,36,2,25,7,4,reinhardt,128,24739,tank
2029,268,156592,54,6263,1607,8.17,14.69,5.57,4903,4472,7.58,96,0.97,72,23453,10246,43,36,1,20,16720,12886,36,0,4,27,460,12,20,1,268,2,51332,142835,261,469,2,178,142835,0,3,242,3082,31,2301,12,27,0,15,19162,12,68,19,28,21,1,6,0,0,lucio,117,42470,support
3504,400,241716,281,8765,2703,7.05,17.1,7.68,3388,5785,6.01,42,1.95,41,24191,8345,46,40,1,28,21931,17232,40,3,4,19,152,27,28,2,361,7,192846,412765,503,1220,2,548,412765,19,6,429,2973,139,2902,28,63,4,31,42811,19,124,41,39,44,3,33,12,11,ana,72,3217,support
3138,94,54329,57,12483,3756,6.22,20.52,11.81,1426,8456,7.66,59,2.18,102,27618,11909,26,57,0,32,14937,21302,57,2,5,31,211,12,32,1,473,10,143121,322195,237,782,0,450,322195,11,11,292,2261,83,3901,17,31,1,13,22863,16,86,19,42,25,1,27,21,16,genji,58,7457,damage
2950,222,164353,86,5099,1751,6.56,12.35,2.27,6653,3109,6.15,96,0.24,25,11817,4961,25,30,2,6,13871,7442,30,0,0,19,295,11,6,1,395,3,43259,76805,162,305,3,56,76805,0,0,152,2374,6,607,8,21,1,12,14823,6,47,8,21,18,2,8,0,0,lucio,164,12451,support
1982,189,60260,56,7598,1873,5.78,20.38,8.95,3745,5645,9.14,109,2.05,102,20601,9927,38,37,1,17,10209,11646,37,0,3,18,301,11,17,1,331,2,30138,90826,93,328,1,144,90826,0,6,147,1758,33,1639,5,15,0,10,9654,9,59,14,22,23,1,2,0,0,brigitte,15,43536,support
1830,33,19953,22,8882,2683,5.23,22.69,9.1,644,5922,7.2,85,1.87,57,21308,9346,28,47,2,17,6488,11892,47,3,3,19,299,7,17,0,238,6,83136,183483,162,703,5,282,183483,13,2,223,2634,58,1753,10,26,1,15,18589,10,69,20,22,27,0,28,0,0,dVa,88,45769,tank
2625,542,214788,189,8464,3019,6.88,12.8,4.56,3015,5203,6.04,77,0.83,18,36853,15856,58,43,4,16,16243,20735,43,2,4,27,219,23,16,1,298,15,215034,370629,490,912,17,325,370629,11,10,430,5455,59,1279,30,59,2,27,42738,12,138,58,25,55,1,62,0,0,wreckingBall,81,23123,tank
2917,0,0,0,10608,3043,8.27,15.03,8.27,0,6689,4.51,23,3.76,74,14114,4048,0,20,0,11,0,8899,20,0,0,6,31,0,11,0,98,0,4048,8899,11,20,0,11,8899,0,0,6,31,5,98,1,1,0,0,798,0,3,0,2,1,0,0,1,1,tracer,343,13357,damage
2623,63,36383,64,9811,2775,8.76,18.77,8.82,1142,6766,7.56,73,1.16,54,20444,7392,19,55,2,23,8849,15896,55,2,3,29,308,12,23,1,284,11,88409,215568,279,598,3,281,215568,7,5,241,2324,37,1735,13,28,0,15,19117,3,83,29,25,29,1,20,3,3,reinhardt,28,23204,tank
1498,75,75387,249,10130,3989,8.49,16.26,7.54,1027,5861,7.81,77,1.59,33,25261,15906,16,44,1,30,4568,17372,44,2,4,21,234,18,30,1,354,13,292768,430123,623,1193,1,553,430123,6,15,573,5647,117,2445,33,68,3,32,44032,14,168,63,48,57,1,111,0,0,bastion,24,48507,damage
2426,185,102026,12,8253,1567,6.27,20.54,6.43,5515,6524,9.84,58,0.97,31,15944,7175,27,38,0,20,17999,12824,38,0,4,31,174,6,20,0,155,3,28980,120682,116,380,0,119,120682,0,3,182,1067,18,576,10,17,0,7,11099,7,56,18,23,15,0,5,5,5,moira,71,31151,support
2427,306,129328,65,7943,1567,7.55,17.73,6.49,3041,6090,7.85,80,1.6,42,21077,6688,35,48,1,20,11202,14622,48,1,3,23,272,8,20,1,205,4,66653,258978,321,754,1,276,258978,4,5,334,3403,68,1792,15,37,1,21,25513,11,111,31,36,44,2,17,0,0,moira,106,31114,support
2769,82,47408,110,10093,4342,7.4,15.52,5.09,2874,5380,7.33,76,0.42,43,20287,11633,19,35,0,13,10492,11233,35,1,3,16,195,23,13,0,128,8,71633,88757,122,256,0,84,88757,1,3,121,1246,7,704,9,14,0,5,9898,1,36,14,6,16,0,9,0,0,zenyatta,43,17855,support
1901,1526,633253,198,326,83.13,6.18,1.06,0.29,8839,207,0.6,88,0.04,14,4608,1180,52,21,0,5,19481,3399,21,0,0,15,249,11,5,0,332,7,5956,14801,443,76,0,21,14801,0,0,43,6273,3,1037,26,65,4,35,42984,51,93,15,57,21,0,38,0,0,mercy,127,44844,support
3123,0,1634,13,9621,2823,6.86,15.94,8.9,303,6458,4.63,33,2.04,15,26977,7406,0,29,0,15,1017,18493,29,0,3,10,83,5,15,0,42,0,15231,34841,37,86,0,48,34841,0,1,25,179,11,80,1,4,0,3,3237,0,4,1,0,3,0,0,7,5,mccree,234,7729,damage
3454,531,265889,475,11781,3523,8.02,19.81,9.34,1113,7867,7.47,70,1.86,64,46489,23276,43,61,6,40,16468,22918,61,3,5,31,426,24,40,2,405,10,841195,1878670,1916,4731,57,2231,1878670,43,64,1783,16807,443,15393,104,209,2,103,143273,76,632,179,247,205,8,168,21,19,torbjorn,176,3608,damage
2325,117,51033,275,8676,2602,7.61,17.02,6.48,889,5688,7.82,98,0.91,57,19488,8988,22,44,2,23,12845,11730,44,1,4,24,434,20,23,1,399,11,149340,326505,437,977,14,372,326505,8,13,449,5609,52,3252,25,51,1,25,34440,19,125,34,40,51,1,38,0,0,reinhardt,136,34600,tank
2997,271,142290,794,8688,3210,7.52,17.16,5.6,1791,5103,8.13,114,0.42,73,26367,12952,31,54,3,21,13494,13368,54,3,4,36,500,41,21,1,434,11,255013,405325,597,1363,16,445,405325,33,15,646,9087,33,5797,32,69,0,37,47661,39,181,43,71,67,1,42,0,0,orisa,60,11265,tank
2180,215,88931,98,8383,2237,7.94,16.73,6.71,1893,5868,7.32,85,1.34,47,24673,11605,24,47,1,18,12747,17940,47,1,3,26,424,13,18,2,280,11,105098,275608,373,786,3,315,275608,3,3,344,4000,63,2201,21,42,1,20,28183,13,86,32,27,27,2,56,0,0,zarya,280,38815,tank
3313,361,155393,409,11850,3048,7.62,23.23,13.6,683,8636,8.19,62,3.3,110,38665,15632,30,68,5,45,11328,22881,68,8,5,34,329,23,45,1,776,10,693755,1965622,1735,5288,18,3096,1965622,170,63,1865,14045,750,25099,78,184,4,102,136569,76,565,150,257,157,1,109,16,10,genji,184,4929,damage
2614,875,471089,407,304,91.2,4.8,0.99,0.26,10177,204,0.52,49,0,7,5358,2302,48,25,0,5,22079,2990,25,1,3,15,154,25,5,0,162,3,4222,9427,222,46,0,12,9427,1,1,24,2278,0,314,26,42,0,16,27774,31,52,4,37,11,0,3,0,0,mercy,42,23558,support
2679,1029,439932,726,7774,2752,6.33,19.02,5.34,5803,4811,10.86,89,0.47,67,25241,13009,40,50,1,15,17346,11827,50,0,4,38,290,45,15,1,460,8,208615,364720,480,1442,2,405,364720,0,12,823,6725,36,5069,27,63,3,33,45484,30,175,37,65,73,2,39,0,0,zenyatta,103,21075,support
2270,649,366242,369,6592,1923,7.03,15.46,5.44,3683,4472,7.59,105,0.83,54,22100,9082,29,41,4,29,16297,17830,41,3,4,25,443,14,29,0,398,9,191220,444730,699,1537,16,541,444730,22,12,755,10436,83,5401,42,93,4,47,59663,41,215,61,88,66,0,86,4,4,lucio,86,36321,support
3101,349,257422,278,7386,2345,6.66,13.14,5.65,4395,4748,4.4,47,1.09,36,26629,10029,47,38,3,24,22186,18355,38,5,3,13,243,27,24,2,255,3,137370,278144,390,770,5,331,278144,17,4,258,2748,64,2084,17,44,2,25,35147,12,80,17,30,33,3,9,2,2,ana,109,8168,support
2635,37,17613,43,7804,2665,6.58,16.24,6.41,1546,4717,7.81,126,0.44,47,31559,16035,19,48,1,19,6090,14094,48,0,4,18,477,13,19,4,225,5,30353,53721,75,185,1,73,53721,0,5,89,1431,5,540,5,10,0,5,6834,5,26,12,8,6,4,8,0,0,reinhardt,21,22718,tank
3373,391,242253,393,13290,4528,6.16,19.77,9.8,1512,8466,6.93,47,2.07,56,63434,25263,28,50,3,38,13598,35887,50,4,5,25,234,34,38,4,500,7,725531,1356622,987,3168,15,1571,1356622,43,27,1110,7600,332,8922,70,140,1,69,96142,36,322,92,124,106,7,65,23,14,genji,99,4334,damage
